datetime,f1,f2,f3,pressure,level,states_actual,states_opt,states_same,eff_actual,eff_sur_actual,eff_opt,eff_same_state,opt_feasible,opt_violation,opt_pred_total,d_vs_measured,d_vs_surrogate,d_same_state
2026-06-12 01:57:13,1760.0,494.0,523.0015258789062,0.3264945022498859,3.476996421813965,0001111,1001101,,50.01478925488006,51.50993347167969,52.942623138427734,,0,66.04769897460938,2617.76904296875,2.9278338835476774,1.4326896667480469,
2026-06-12 02:07:13,1888.0,504.0,512.0120239257812,0.329725592323378,3.494212865829468,0001111,0111011,,63.24399688248186,51.408409118652344,51.90016555786133,,1,0.0,2866.74462890625,-11.343831324620531,0.4917564392089844,
2026-06-12 02:17:13,1952.0,524.0,494.5286560058594,0.3306170656868055,3.517650365829468,0001111,1100101,,53.46845291374497,51.14482879638672,52.69430160522461,,1,0.0,2947.70263671875,-0.7741513085203593,1.5494728088378906,
2026-06-12 02:27:13,1872.0,496.0,493.5296325683594,0.3307780467295179,3.549189805984497,0001111,0011101,,49.02931111623105,51.5411491394043,54.41069793701172,,1,0.0,2911.29150390625,5.381386820780669,2.869548797607422,
2026-06-12 02:37:13,1840.0,508.0,508.515380859375,0.3297823458793116,3.584346055984497,0001111,1001101,,49.480280122717495,51.57924270629883,53.070167541503906,,0,78.88629150390625,2610.589599609375,3.589887418786411,1.4909248352050781,
2026-06-12 02:47:13,1768.0,488.0,499.0244140625,0.331229090269874,3.621238470077514,0001111,1001101,,54.99626370309022,51.721920013427734,53.13557815551758,,0,58.44586181640625,2607.449462890625,-1.8606855475726434,1.4136581420898438,
2026-06-12 02:57:13,1712.0,478.0,511.5124816894531,0.3287497339762893,3.6822917461395264,0001111,1001101,0001111,50.20508310439829,51.583457946777344,53.26576232910156,52.15568161010742,1,0.0,2661.29443359375,3.0606792247032715,1.6823043823242188,0.5722236633300781
2026-06-12 03:07:13,1680.0,456.0,511.012939453125,0.327912885348002,3.738136529922485,0001111,1001101,,49.39271383458771,51.599884033203125,52.88544464111328,,0,28.410614013671875,2622.42041015625,3.4927308065255716,1.2855606079101562,
2026-06-12 03:17:13,1768.0,478.0,512.0120239257812,0.3291951127379547,3.77705430984497,0001111,1001101,,54.1942079865071,51.53815841674805,52.92950439453125,,0,50.1090087890625,2618.77099609375,-1.2647035919758522,1.3913459777832031,
2026-06-12 03:27:13,1688.0,470.0,505.5182189941406,0.3293284389785691,3.8224825859069824,0001111,1001101,,54.15088762926897,51.58067321777344,52.91515350341797,,0,42.161346435546875,2620.17822265625,-1.2357341258510033,1.3344802856445312,
2026-06-12 03:37:13,1680.0,460.0,511.5124816894531,0.3270256900787353,3.891348361968994,0001111,1001101,,53.43469244110776,51.5263557434082,52.7600212097168,,0,33.256805419921875,2628.819091796875,-0.6746712313909597,1.2336654663085938,
2026-06-12 03:47:13,1680.0,458.0,518.5057983398438,0.3256682842853022,3.948640108108521,0001111,1001101,,47.036855400189005,51.45973587036133,52.643959045410156,,0,32.822509765625,2629.25537109375,5.607103645221152,1.1842231750488281,
2026-06-12 03:57:33,1688.0,338.0,580.44677734375,0.3148509218879774,3.985821723937988,0001011,1001101,,48.21032081321842,50.75818634033203,53.20651626586914,,1,0.0,2621.286865234375,4.996195452650717,2.4483299255371094,
2026-06-12 04:07:33,1928.0,354.0,546.9786987304688,0.3208407954141204,3.965133190155029,0001011,0101011,,47.86985796172522,50.43507766723633,51.65269470214844,,1,0.0,2775.418701171875,3.782836740423221,1.2176170349121094,
2026-06-12 04:17:33,1888.0,344.0,488.0348510742188,0.3294007855770635,3.9479167461395264,0001011,1001101,,50.32780617862992,51.1578369140625,52.858299255371094,,0,12.8782958984375,2624.63037109375,2.5304930767411733,1.7004623413085938,
2026-06-12 04:27:33,1840.0,338.0,496.52679443359375,0.3296447479724883,3.952546358108521,0001011,1001101,,49.50883067273997,51.346126556396484,53.88920211791992,,1,0.0,2785.2080078125,4.380371445179954,2.5430755615234375,
2026-06-12 04:37:33,1736.0,342.0,483.53912353515625,0.3316475090326047,3.9548611640930176,0001011,1001101,,50.900264375748186,51.66114807128906,53.61567687988281,,1,0.0,2657.427001953125,2.715412504134626,1.95452880859375,
2026-06-12 04:47:33,1744.0,342.0,500.0234375,0.3272930432067197,3.94892930984497,0001011,1001101,,54.01766190373202,51.466835021972656,53.64806365966797,,1,0.0,2663.89599609375,-0.3695982440640506,2.1812286376953125,
2026-06-12 04:57:33,1816.0,352.0,495.5277099609375,0.3270668155305525,3.89453125,0001011,1001101,,48.91272310631142,51.36599349975586,53.83516311645508,,1,0.0,2763.581298828125,4.92244001014366,2.4691696166992188,
2026-06-12 05:07:33,1816.0,352.0,497.0262756347656,0.328797983936235,3.854455947875977,0001011,1001101,,52.40810771416488,51.432552337646484,53.822532653808594,,1,0.0,2748.313720703125,1.414424939643716,2.3899803161621094,
2026-06-12 05:17:33,1760.0,336.0,497.0262756347656,0.328536985130871,3.866319417953491,0001011,1001101,,50.912739195201226,51.48033905029297,53.70509719848633,,1,0.0,2691.43701171875,2.792358003285102,2.2247581481933594,
2026-06-12 05:27:33,1736.0,338.0,495.0281982421875,0.3286263576208376,3.871961832046509,0001011,1001101,,47.44159094988178,51.57712936401367,53.61567687988281,,1,0.0,2657.427001953125,6.174085930001034,2.0385475158691406,
2026-06-12 05:37:33,1784.0,336.0,522.5020141601562,0.3219230194185294,3.891637802124024,0001011,1001101,,54.16514890467708,51.19541931152344,53.696598052978516,,1,0.0,2720.857421875,-0.46855085169856636,2.501178741455078,
2026-06-12 05:47:33,1872.0,356.0,519.00537109375,0.3230407163676093,3.858796358108521,0001011,1001101,,49.710650665315285,50.97478485107422,53.88115310668945,,1,0.0,2844.756103515625,4.170502441374168,2.9063682556152344,
2026-06-12 05:57:33,1792.0,338.0,480.04248046875,0.3303603251073874,3.838975667953491,0001011,1001101,,48.519226995034806,51.52627182006836,53.76504898071289,,1,0.0,2721.563720703125,5.245821985678084,2.2387771606445312,
2026-06-12 06:07:33,1856.0,338.0,516.5076904296875,0.3247782431864271,3.799623727798462,0001011,1001101,,52.53419253739673,51.06862258911133,53.86867141723633,,1,0.0,2814.9814453125,1.334478879839601,2.800048828125,
